Loaded dataset with 291742 molecules from pretraining_data/drugs
epoch 048 step 04250/4559 ( 93.2%) lr 0.000187014
epoch 048 step 04300/4559 ( 94.3%) lr 0.000186956
epoch 048 step 04350/4559 ( 95.4%) lr 0.000186903
epoch 048 step 04400/4559 ( 96.5%) lr 0.000186845
epoch 048 step 04450/4559 ( 97.6%) lr 0.000186792
epoch 048 step 04500/4559 ( 98.7%) lr 0.000186734
epoch 048 step 04550/4559 ( 99.8%) lr 0.000186681
epoch 048 step 04559/4559 (100.0%) lr 0.000186667
epoch 048 loss 0.0045 time 1041.7s
epoch 049 step 00050/4559 (  1.1%) lr 0.000186614
epoch 049 step 00100/4559 (  2.2%) lr 0.000186556
epoch 049 step 00150/4559 (  3.3%) lr 0.000186503
epoch 049 step 00200/4559 (  4.4%) lr 0.000186445
epoch 049 step 00250/4559 (  5.5%) lr 0.000186392
epoch 049 step 00300/4559 (  6.6%) lr 0.000186334
epoch 049 step 00350/4559 (  7.7%) lr 0.000186281
epoch 049 step 00400/4559 (  8.8%) lr 0.000186223
epoch 049 step 00450/4559 (  9.9%) lr 0.00018617
epoch 049 step 00500/4559 ( 11.0%) lr 0.000186112
epoch 049 step 00550/4559 ( 12.1%) lr 0.000186058
epoch 049 step 00600/4559 ( 13.2%) lr 0.000186001
epoch 049 step 00650/4559 ( 14.3%) lr 0.000185947
epoch 049 step 00700/4559 ( 15.4%) lr 0.00018589
epoch 049 step 00750/4559 ( 16.5%) lr 0.000185836
epoch 049 step 00800/4559 ( 17.5%) lr 0.000185778
epoch 049 step 00850/4559 ( 18.6%) lr 0.000185725
epoch 049 step 00900/4559 ( 19.7%) lr 0.000185667
epoch 049 step 00950/4559 ( 20.8%) lr 0.000185614
epoch 049 step 01000/4559 ( 21.9%) lr 0.000185556
epoch 049 step 01050/4559 ( 23.0%) lr 0.000185502
epoch 049 step 01100/4559 ( 24.1%) lr 0.000185445
epoch 049 step 01150/4559 ( 25.2%) lr 0.000185391
epoch 049 step 01200/4559 ( 26.3%) lr 0.000185333
epoch 049 step 01250/4559 ( 27.4%) lr 0.00018528
epoch 049 step 01300/4559 ( 28.5%) lr 0.000185222
epoch 049 step 01350/4559 ( 29.6%) lr 0.000185169
epoch 049 step 01400/4559 ( 30.7%) lr 0.000185111
epoch 049 step 01450/4559 ( 31.8%) lr 0.000185057
epoch 049 step 01500/4559 ( 32.9%) lr 0.000184999
epoch 049 step 01550/4559 ( 34.0%) lr 0.000184946
epoch 049 step 01600/4559 ( 35.1%) lr 0.000184888
epoch 049 step 01650/4559 ( 36.2%) lr 0.000184835
epoch 049 step 01700/4559 ( 37.3%) lr 0.000184777
epoch 049 step 01750/4559 ( 38.4%) lr 0.000184723
epoch 049 step 01800/4559 ( 39.5%) lr 0.000184665
epoch 049 step 01850/4559 ( 40.6%) lr 0.000184612
epoch 049 step 01900/4559 ( 41.7%) lr 0.000184554
epoch 049 step 01950/4559 ( 42.8%) lr 0.0001845
epoch 049 step 02000/4559 ( 43.9%) lr 0.000184442
epoch 049 step 02050/4559 ( 45.0%) lr 0.000184389
epoch 049 step 02100/4559 ( 46.1%) lr 0.000184331
epoch 049 step 02150/4559 ( 47.2%) lr 0.000184277
epoch 049 step 02200/4559 ( 48.3%) lr 0.000184219
epoch 049 step 02250/4559 ( 49.4%) lr 0.000184166
epoch 049 step 02300/4559 ( 50.4%) lr 0.000184108
epoch 049 step 02350/4559 ( 51.5%) lr 0.000184054
epoch 049 step 02400/4559 ( 52.6%) lr 0.000183996
epoch 049 step 02450/4559 ( 53.7%) lr 0.000183943
epoch 049 step 02500/4559 ( 54.8%) lr 0.000183885
epoch 049 step 02550/4559 ( 55.9%) lr 0.000183831
epoch 049 step 02600/4559 ( 57.0%) lr 0.000183773
epoch 049 step 02650/4559 ( 58.1%) lr 0.00018372
epoch 049 step 02700/4559 ( 59.2%) lr 0.000183662
epoch 049 step 02750/4559 ( 60.3%) lr 0.000183608
epoch 049 step 02800/4559 ( 61.4%) lr 0.00018355
epoch 049 step 02850/4559 ( 62.5%) lr 0.000183496
epoch 049 step 02900/4559 ( 63.6%) lr 0.000183438
epoch 049 step 02950/4559 ( 64.7%) lr 0.000183385
epoch 049 step 03000/4559 ( 65.8%) lr 0.000183327
epoch 049 step 03050/4559 ( 66.9%) lr 0.000183273
epoch 049 step 03100/4559 ( 68.0%) lr 0.000183215
epoch 049 step 03150/4559 ( 69.1%) lr 0.000183162
epoch 049 step 03200/4559 ( 70.2%) lr 0.000183103
epoch 049 step 03250/4559 ( 71.3%) lr 0.00018305
epoch 049 step 03300/4559 ( 72.4%) lr 0.000182992
epoch 049 step 03350/4559 ( 73.5%) lr 0.000182938
epoch 049 step 03400/4559 ( 74.6%) lr 0.00018288
epoch 049 step 03450/4559 ( 75.7%) lr 0.000182826
epoch 049 step 03500/4559 ( 76.8%) lr 0.000182768
epoch 049 step 03550/4559 ( 77.9%) lr 0.000182715
epoch 049 step 03600/4559 ( 79.0%) lr 0.000182657
epoch 049 step 03650/4559 ( 80.1%) lr 0.000182603
epoch 049 step 03700/4559 ( 81.2%) lr 0.000182545
epoch 049 step 03750/4559 ( 82.3%) lr 0.000182491
epoch 049 step 03800/4559 ( 83.4%) lr 0.000182433
epoch 049 step 03850/4559 ( 84.4%) lr 0.000182379
epoch 049 step 03900/4559 ( 85.5%) lr 0.000182321
epoch 049 step 03950/4559 ( 86.6%) lr 0.000182268
epoch 049 step 04000/4559 ( 87.7%) lr 0.000182209
epoch 049 step 04050/4559 ( 88.8%) lr 0.000182156
epoch 049 step 04100/4559 ( 89.9%) lr 0.000182098
epoch 049 step 04150/4559 ( 91.0%) lr 0.000182044
epoch 049 step 04200/4559 ( 92.1%) lr 0.000181986
epoch 049 step 04250/4559 ( 93.2%) lr 0.000181932
epoch 049 step 04300/4559 ( 94.3%) lr 0.000181874
epoch 049 step 04350/4559 ( 95.4%) lr 0.00018182
epoch 049 step 04400/4559 ( 96.5%) lr 0.000181762
epoch 049 step 04450/4559 ( 97.6%) lr 0.000181708
epoch 049 step 04500/4559 ( 98.7%) lr 0.00018165
epoch 049 step 04550/4559 ( 99.8%) lr 0.000181596
epoch 049 step 04559/4559 (100.0%) lr 0.000181583
epoch 049 loss 0.0045 time 1052.4s
epoch 050 step 00050/4559 (  1.1%) lr 0.000181529
epoch 050 step 00100/4559 (  2.2%) lr 0.000181471
epoch 050 step 00150/4559 (  3.3%) lr 0.000181417
epoch 050 step 00200/4559 (  4.4%) lr 0.000181359
epoch 050 step 00250/4559 (  5.5%) lr 0.000181305
epoch 050 step 00300/4559 (  6.6%) lr 0.000181247
epoch 050 step 00350/4559 (  7.7%) lr 0.000181193
epoch 050 step 00400/4559 (  8.8%) lr 0.000181135
epoch 050 step 00450/4559 (  9.9%) lr 0.000181081
epoch 050 step 00500/4559 ( 11.0%) lr 0.000181023
epoch 050 step 00550/4559 ( 12.1%) lr 0.000180969
epoch 050 step 00600/4559 ( 13.2%) lr 0.000180911
epoch 050 step 00650/4559 ( 14.3%) lr 0.000180857
epoch 050 step 00700/4559 ( 15.4%) lr 0.000180799
epoch 050 step 00750/4559 ( 16.5%) lr 0.000180745
epoch 050 step 00800/4559 ( 17.5%) lr 0.000180687
epoch 050 step 00850/4559 ( 18.6%) lr 0.000180633
epoch 050 step 00900/4559 ( 19.7%) lr 0.000180575
epoch 050 step 00950/4559 ( 20.8%) lr 0.000180521
epoch 050 step 01000/4559 ( 21.9%) lr 0.000180462
epoch 050 step 01050/4559 ( 23.0%) lr 0.000180409
epoch 050 step 01100/4559 ( 24.1%) lr 0.00018035
epoch 050 step 01150/4559 ( 25.2%) lr 0.000180297
epoch 050 step 01200/4559 ( 26.3%) lr 0.000180238
epoch 050 step 01250/4559 ( 27.4%) lr 0.000180184
epoch 050 step 01300/4559 ( 28.5%) lr 0.000180126
epoch 050 step 01350/4559 ( 29.6%) lr 0.000180072
epoch 050 step 01400/4559 ( 30.7%) lr 0.000180014
epoch 050 step 01450/4559 ( 31.8%) lr 0.00017996
epoch 050 step 01500/4559 ( 32.9%) lr 0.000179902
epoch 050 step 01550/4559 ( 34.0%) lr 0.000179848
epoch 050 step 01600/4559 ( 35.1%) lr 0.000179789
epoch 050 step 01650/4559 ( 36.2%) lr 0.000179736
epoch 050 step 01700/4559 ( 37.3%) lr 0.000179677
epoch 050 step 01750/4559 ( 38.4%) lr 0.000179623
epoch 050 step 01800/4559 ( 39.5%) lr 0.000179565
epoch 050 step 01850/4559 ( 40.6%) lr 0.000179511
epoch 050 step 01900/4559 ( 41.7%) lr 0.000179453
epoch 050 step 01950/4559 ( 42.8%) lr 0.000179399
epoch 050 step 02000/4559 ( 43.9%) lr 0.00017934
epoch 050 step 02050/4559 ( 45.0%) lr 0.000179287
epoch 050 step 02100/4559 ( 46.1%) lr 0.000179228
epoch 050 step 02150/4559 ( 47.2%) lr 0.000179174
epoch 050 step 02200/4559 ( 48.3%) lr 0.000179116
epoch 050 step 02250/4559 ( 49.4%) lr 0.000179062
epoch 050 step 02300/4559 ( 50.4%) lr 0.000179003
epoch 050 step 02350/4559 ( 51.5%) lr 0.00017895
epoch 050 step 02400/4559 ( 52.6%) lr 0.000178891
epoch 050 step 02450/4559 ( 53.7%) lr 0.000178837
epoch 050 step 02500/4559 ( 54.8%) lr 0.000178779
epoch 050 step 02550/4559 ( 55.9%) lr 0.000178725
epoch 050 step 02600/4559 ( 57.0%) lr 0.000178666
epoch 050 step 02650/4559 ( 58.1%) lr 0.000178612
epoch 050 step 02700/4559 ( 59.2%) lr 0.000178554
epoch 050 step 02750/4559 ( 60.3%) lr 0.0001785
epoch 050 step 02800/4559 ( 61.4%) lr 0.000178442
epoch 050 step 02850/4559 ( 62.5%) lr 0.000178388
epoch 050 step 02900/4559 ( 63.6%) lr 0.000178329
epoch 050 step 02950/4559 ( 64.7%) lr 0.000178275
epoch 050 step 03000/4559 ( 65.8%) lr 0.000178217
epoch 050 step 03050/4559 ( 66.9%) lr 0.000178163
epoch 050 step 03100/4559 ( 68.0%) lr 0.000178104
epoch 050 step 03150/4559 ( 69.1%) lr 0.00017805
epoch 050 step 03200/4559 ( 70.2%) lr 0.000177992
epoch 050 step 03250/4559 ( 71.3%) lr 0.000177938
epoch 050 step 03300/4559 ( 72.4%) lr 0.000177879
epoch 050 step 03350/4559 ( 73.5%) lr 0.000177825
epoch 050 step 03400/4559 ( 74.6%) lr 0.000177767
epoch 050 step 03450/4559 ( 75.7%) lr 0.000177713
epoch 050 step 03500/4559 ( 76.8%) lr 0.000177654
epoch 050 step 03550/4559 ( 77.9%) lr 0.0001776
epoch 050 step 03600/4559 ( 79.0%) lr 0.000177542
epoch 050 step 03650/4559 ( 80.1%) lr 0.000177488
epoch 050 step 03700/4559 ( 81.2%) lr 0.000177429
epoch 050 step 03750/4559 ( 82.3%) lr 0.000177375
epoch 050 step 03800/4559 ( 83.4%) lr 0.000177317
epoch 050 step 03850/4559 ( 84.4%) lr 0.000177262
epoch 050 step 03900/4559 ( 85.5%) lr 0.000177204
epoch 050 step 03950/4559 ( 86.6%) lr 0.00017715
epoch 050 step 04000/4559 ( 87.7%) lr 0.000177091
epoch 050 step 04050/4559 ( 88.8%) lr 0.000177037
epoch 050 step 04100/4559 ( 89.9%) lr 0.000176979
epoch 050 step 04150/4559 ( 91.0%) lr 0.000176925
epoch 050 step 04200/4559 ( 92.1%) lr 0.000176866
epoch 050 step 04250/4559 ( 93.2%) lr 0.000176812
epoch 050 step 04300/4559 ( 94.3%) lr 0.000176753
epoch 050 step 04350/4559 ( 95.4%) lr 0.000176699
epoch 050 step 04400/4559 ( 96.5%) lr 0.000176641
epoch 050 step 04450/4559 ( 97.6%) lr 0.000176587
epoch 050 step 04500/4559 ( 98.7%) lr 0.000176528
epoch 050 step 04550/4559 ( 99.8%) lr 0.000176474
epoch 050 step 04559/4559 (100.0%) lr 0.00017646
epoch 050 loss 0.0045 time 1160.9s
epoch 051 step 00050/4559 (  1.1%) lr 0.000176406
epoch 051 step 00100/4559 (  2.2%) lr 0.000176348
epoch 051 step 00150/4559 (  3.3%) lr 0.000176294
epoch 051 step 00200/4559 (  4.4%) lr 0.000176235
epoch 051 step 00250/4559 (  5.5%) lr 0.000176181
epoch 051 step 00300/4559 (  6.6%) lr 0.000176122
epoch 051 step 00350/4559 (  7.7%) lr 0.000176068
epoch 051 step 00400/4559 (  8.8%) lr 0.000176009
epoch 051 step 00450/4559 (  9.9%) lr 0.000175955
epoch 051 step 00500/4559 ( 11.0%) lr 0.000175897
epoch 051 step 00550/4559 ( 12.1%) lr 0.000175843
epoch 051 step 00600/4559 ( 13.2%) lr 0.000175784
epoch 051 step 00650/4559 ( 14.3%) lr 0.00017573
epoch 051 step 00700/4559 ( 15.4%) lr 0.000175671
epoch 051 step 00750/4559 ( 16.5%) lr 0.000175617
epoch 051 step 00800/4559 ( 17.5%) lr 0.000175558
epoch 051 step 00850/4559 ( 18.6%) lr 0.000175504
epoch 051 step 00900/4559 ( 19.7%) lr 0.000175445
epoch 051 step 00950/4559 ( 20.8%) lr 0.000175391
epoch 051 step 01000/4559 ( 21.9%) lr 0.000175333
epoch 051 step 01050/4559 ( 23.0%) lr 0.000175278
epoch 051 step 01100/4559 ( 24.1%) lr 0.00017522
epoch 051 step 01150/4559 ( 25.2%) lr 0.000175166
epoch 051 step 01200/4559 ( 26.3%) lr 0.000175107
epoch 051 step 01250/4559 ( 27.4%) lr 0.000175053
epoch 051 step 01300/4559 ( 28.5%) lr 0.000174994
epoch 051 step 01350/4559 ( 29.6%) lr 0.00017494
epoch 051 step 01400/4559 ( 30.7%) lr 0.000174881
epoch 051 step 01450/4559 ( 31.8%) lr 0.000174827
epoch 051 step 01500/4559 ( 32.9%) lr 0.000174768
epoch 051 step 01550/4559 ( 34.0%) lr 0.000174714
epoch 051 step 01600/4559 ( 35.1%) lr 0.000174655
epoch 051 step 01650/4559 ( 36.2%) lr 0.000174601
epoch 051 step 01700/4559 ( 37.3%) lr 0.000174542
epoch 051 step 01750/4559 ( 38.4%) lr 0.000174488
epoch 051 step 01800/4559 ( 39.5%) lr 0.000174429
epoch 051 step 01850/4559 ( 40.6%) lr 0.000174375
epoch 051 step 01900/4559 ( 41.7%) lr 0.000174316
epoch 051 step 01950/4559 ( 42.8%) lr 0.000174262
epoch 051 step 02000/4559 ( 43.9%) lr 0.000174203
epoch 051 step 02050/4559 ( 45.0%) lr 0.000174149
epoch 051 step 02100/4559 ( 46.1%) lr 0.00017409
epoch 051 step 02150/4559 ( 47.2%) lr 0.000174036
epoch 051 step 02200/4559 ( 48.3%) lr 0.000173977
epoch 051 step 02250/4559 ( 49.4%) lr 0.000173923
epoch 051 step 02300/4559 ( 50.4%) lr 0.000173864
epoch 051 step 02350/4559 ( 51.5%) lr 0.00017381
epoch 051 step 02400/4559 ( 52.6%) lr 0.000173751
epoch 051 step 02450/4559 ( 53.7%) lr 0.000173697
epoch 051 step 02500/4559 ( 54.8%) lr 0.000173638
epoch 051 step 02550/4559 ( 55.9%) lr 0.000173584
epoch 051 step 02600/4559 ( 57.0%) lr 0.000173525
epoch 051 step 02650/4559 ( 58.1%) lr 0.000173471
epoch 051 step 02700/4559 ( 59.2%) lr 0.000173412
epoch 051 step 02750/4559 ( 60.3%) lr 0.000173358
epoch 051 step 02800/4559 ( 61.4%) lr 0.000173299
epoch 051 step 02850/4559 ( 62.5%) lr 0.000173245
epoch 051 step 02900/4559 ( 63.6%) lr 0.000173186
epoch 051 step 02950/4559 ( 64.7%) lr 0.000173132
epoch 051 step 03000/4559 ( 65.8%) lr 0.000173073
epoch 051 step 03050/4559 ( 66.9%) lr 0.000173018
epoch 051 step 03100/4559 ( 68.0%) lr 0.00017296
epoch 051 step 03150/4559 ( 69.1%) lr 0.000172905
epoch 051 step 03200/4559 ( 70.2%) lr 0.000172846
epoch 051 step 03250/4559 ( 71.3%) lr 0.000172792
epoch 051 step 03300/4559 ( 72.4%) lr 0.000172733
epoch 051 step 03350/4559 ( 73.5%) lr 0.000172679
epoch 051 step 03400/4559 ( 74.6%) lr 0.00017262
epoch 051 step 03450/4559 ( 75.7%) lr 0.000172566
epoch 051 step 03500/4559 ( 76.8%) lr 0.000172507
epoch 051 step 03550/4559 ( 77.9%) lr 0.000172453
epoch 051 step 03600/4559 ( 79.0%) lr 0.000172394
epoch 051 step 03650/4559 ( 80.1%) lr 0.000172339
epoch 051 step 03700/4559 ( 81.2%) lr 0.000172281
epoch 051 step 03750/4559 ( 82.3%) lr 0.000172226
epoch 051 step 03800/4559 ( 83.4%) lr 0.000172167
epoch 051 step 03850/4559 ( 84.4%) lr 0.000172113
epoch 051 step 03900/4559 ( 85.5%) lr 0.000172054
epoch 051 step 03950/4559 ( 86.6%) lr 0.000172
epoch 051 step 04000/4559 ( 87.7%) lr 0.000171941
epoch 051 step 04050/4559 ( 88.8%) lr 0.000171886
epoch 051 step 04100/4559 ( 89.9%) lr 0.000171828
epoch 051 step 04150/4559 ( 91.0%) lr 0.000171773
epoch 051 step 04200/4559 ( 92.1%) lr 0.000171714
epoch 051 step 04250/4559 ( 93.2%) lr 0.00017166
epoch 051 step 04300/4559 ( 94.3%) lr 0.000171601
epoch 051 step 04350/4559 ( 95.4%) lr 0.000171547
epoch 051 step 04400/4559 ( 96.5%) lr 0.000171488
epoch 051 step 04450/4559 ( 97.6%) lr 0.000171433
epoch 051 step 04500/4559 ( 98.7%) lr 0.000171374
epoch 051 step 04550/4559 ( 99.8%) lr 0.00017132
epoch 051 step 04559/4559 (100.0%) lr 0.000171306
epoch 051 loss 0.0045 time 1111.8s
epoch 052 step 00050/4559 (  1.1%) lr 0.000171252
epoch 052 step 00100/4559 (  2.2%) lr 0.000171193
epoch 052 step 00150/4559 (  3.3%) lr 0.000171139
epoch 052 step 00200/4559 (  4.4%) lr 0.00017108
epoch 052 step 00250/4559 (  5.5%) lr 0.000171025
epoch 052 step 00300/4559 (  6.6%) lr 0.000170966
epoch 052 step 00350/4559 (  7.7%) lr 0.000170912
epoch 052 step 00400/4559 (  8.8%) lr 0.000170853
epoch 052 step 00450/4559 (  9.9%) lr 0.000170799
epoch 052 step 00500/4559 ( 11.0%) lr 0.00017074
epoch 052 step 00550/4559 ( 12.1%) lr 0.000170685
epoch 052 step 00600/4559 ( 13.2%) lr 0.000170626
epoch 052 step 00650/4559 ( 14.3%) lr 0.000170572
epoch 052 step 00700/4559 ( 15.4%) lr 0.000170513
epoch 052 step 00750/4559 ( 16.5%) lr 0.000170458
epoch 052 step 00800/4559 ( 17.5%) lr 0.000170399
epoch 052 step 00850/4559 ( 18.6%) lr 0.000170345
epoch 052 step 00900/4559 ( 19.7%) lr 0.000170286
epoch 052 step 00950/4559 ( 20.8%) lr 0.000170231
epoch 052 step 01000/4559 ( 21.9%) lr 0.000170173
epoch 052 step 01050/4559 ( 23.0%) lr 0.000170118
epoch 052 step 01100/4559 ( 24.1%) lr 0.000170059
epoch 052 step 01150/4559 ( 25.2%) lr 0.000170005
epoch 052 step 01200/4559 ( 26.3%) lr 0.000169946
epoch 052 step 01250/4559 ( 27.4%) lr 0.000169891
epoch 052 step 01300/4559 ( 28.5%) lr 0.000169832
epoch 052 step 01350/4559 ( 29.6%) lr 0.000169778
epoch 052 step 01400/4559 ( 30.7%) lr 0.000169719
epoch 052 step 01450/4559 ( 31.8%) lr 0.000169664
epoch 052 step 01500/4559 ( 32.9%) lr 0.000169605
epoch 052 step 01550/4559 ( 34.0%) lr 0.000169551
epoch 052 step 01600/4559 ( 35.1%) lr 0.000169492
epoch 052 step 01650/4559 ( 36.2%) lr 0.000169437
epoch 052 step 01700/4559 ( 37.3%) lr 0.000169378
epoch 052 step 01750/4559 ( 38.4%) lr 0.000169324
epoch 052 step 01800/4559 ( 39.5%) lr 0.000169265
epoch 052 step 01850/4559 ( 40.6%) lr 0.00016921
epoch 052 step 01900/4559 ( 41.7%) lr 0.000169151
epoch 052 step 01950/4559 ( 42.8%) lr 0.000169097
epoch 052 step 02000/4559 ( 43.9%) lr 0.000169037
epoch 052 step 02050/4559 ( 45.0%) lr 0.000168983
epoch 052 step 02100/4559 ( 46.1%) lr 0.000168924
epoch 052 step 02150/4559 ( 47.2%) lr 0.000168869
epoch 052 step 02200/4559 ( 48.3%) lr 0.00016881
epoch 052 step 02250/4559 ( 49.4%) lr 0.000168756
epoch 052 step 02300/4559 ( 50.4%) lr 0.000168697
epoch 052 step 02350/4559 ( 51.5%) lr 0.000168642
epoch 052 step 02400/4559 ( 52.6%) lr 0.000168583
epoch 052 step 02450/4559 ( 53.7%) lr 0.000168529
epoch 052 step 02500/4559 ( 54.8%) lr 0.00016847
epoch 052 step 02550/4559 ( 55.9%) lr 0.000168415
epoch 052 step 02600/4559 ( 57.0%) lr 0.000168356
epoch 052 step 02650/4559 ( 58.1%) lr 0.000168301
epoch 052 step 02700/4559 ( 59.2%) lr 0.000168242
epoch 052 step 02750/4559 ( 60.3%) lr 0.000168188
epoch 052 step 02800/4559 ( 61.4%) lr 0.000168129
epoch 052 step 02850/4559 ( 62.5%) lr 0.000168074
epoch 052 step 02900/4559 ( 63.6%) lr 0.000168015
epoch 052 step 02950/4559 ( 64.7%) lr 0.00016796
epoch 052 step 03000/4559 ( 65.8%) lr 0.000167901
epoch 052 step 03050/4559 ( 66.9%) lr 0.000167847
epoch 052 step 03100/4559 ( 68.0%) lr 0.000167788
epoch 052 step 03150/4559 ( 69.1%) lr 0.000167733
epoch 052 step 03200/4559 ( 70.2%) lr 0.000167674
epoch 052 step 03250/4559 ( 71.3%) lr 0.000167619
epoch 052 step 03300/4559 ( 72.4%) lr 0.00016756
epoch 052 step 03350/4559 ( 73.5%) lr 0.000167506
epoch 052 step 03400/4559 ( 74.6%) lr 0.000167447
epoch 052 step 03450/4559 ( 75.7%) lr 0.000167392
epoch 052 step 03500/4559 ( 76.8%) lr 0.000167333
epoch 052 step 03550/4559 ( 77.9%) lr 0.000167278
epoch 052 step 03600/4559 ( 79.0%) lr 0.000167219
epoch 052 step 03650/4559 ( 80.1%) lr 0.000167165
epoch 052 step 03700/4559 ( 81.2%) lr 0.000167105
epoch 052 step 03750/4559 ( 82.3%) lr 0.000167051
epoch 052 step 03800/4559 ( 83.4%) lr 0.000166992
epoch 052 step 03850/4559 ( 84.4%) lr 0.000166937
epoch 052 step 03900/4559 ( 85.5%) lr 0.000166878
epoch 052 step 03950/4559 ( 86.6%) lr 0.000166823
epoch 052 step 04000/4559 ( 87.7%) lr 0.000166764
epoch 052 step 04050/4559 ( 88.8%) lr 0.00016671
epoch 052 step 04100/4559 ( 89.9%) lr 0.00016665
epoch 052 step 04150/4559 ( 91.0%) lr 0.000166596
epoch 052 step 04200/4559 ( 92.1%) lr 0.000166537
epoch 052 step 04250/4559 ( 93.2%) lr 0.000166482
epoch 052 step 04300/4559 ( 94.3%) lr 0.000166423
epoch 052 step 04350/4559 ( 95.4%) lr 0.000166368
epoch 052 step 04400/4559 ( 96.5%) lr 0.000166309
epoch 052 step 04450/4559 ( 97.6%) lr 0.000166254
epoch 052 step 04500/4559 ( 98.7%) lr 0.000166195
epoch 052 step 04550/4559 ( 99.8%) lr 0.000166141
epoch 052 step 04559/4559 (100.0%) lr 0.000166127
epoch 052 loss 0.0045 time 1065.4s
epoch 053 step 00050/4559 (  1.1%) lr 0.000166072
epoch 053 step 00100/4559 (  2.2%) lr 0.000166013
epoch 053 step 00150/4559 (  3.3%) lr 0.000165959
epoch 053 step 00200/4559 (  4.4%) lr 0.000165899
epoch 053 step 00250/4559 (  5.5%) lr 0.000165845
epoch 053 step 00300/4559 (  6.6%) lr 0.000165786
epoch 053 step 00350/4559 (  7.7%) lr 0.000165731
epoch 053 step 00400/4559 (  8.8%) lr 0.000165672
epoch 053 step 00450/4559 (  9.9%) lr 0.000165617
epoch 053 step 00500/4559 ( 11.0%) lr 0.000165558
epoch 053 step 00550/4559 ( 12.1%) lr 0.000165503
epoch 053 step 00600/4559 ( 13.2%) lr 0.000165444
epoch 053 step 00650/4559 ( 14.3%) lr 0.000165389
epoch 053 step 00700/4559 ( 15.4%) lr 0.00016533
epoch 053 step 00750/4559 ( 16.5%) lr 0.000165275
epoch 053 step 00800/4559 ( 17.5%) lr 0.000165216
epoch 053 step 00850/4559 ( 18.6%) lr 0.000165162
epoch 053 step 00900/4559 ( 19.7%) lr 0.000165102
epoch 053 step 00950/4559 ( 20.8%) lr 0.000165048
epoch 053 step 01000/4559 ( 21.9%) lr 0.000164988
epoch 053 step 01050/4559 ( 23.0%) lr 0.000164934
epoch 053 step 01100/4559 ( 24.1%) lr 0.000164875
epoch 053 step 01150/4559 ( 25.2%) lr 0.00016482
epoch 053 step 01200/4559 ( 26.3%) lr 0.000164761
epoch 053 step 01250/4559 ( 27.4%) lr 0.000164706
epoch 053 step 01300/4559 ( 28.5%) lr 0.000164647
epoch 053 step 01350/4559 ( 29.6%) lr 0.000164592
epoch 053 step 01400/4559 ( 30.7%) lr 0.000164533
epoch 053 step 01450/4559 ( 31.8%) lr 0.000164478
epoch 053 step 01500/4559 ( 32.9%) lr 0.000164419
epoch 053 step 01550/4559 ( 34.0%) lr 0.000164364
epoch 053 step 01600/4559 ( 35.1%) lr 0.000164305
epoch 053 step 01650/4559 ( 36.2%) lr 0.00016425
epoch 053 step 01700/4559 ( 37.3%) lr 0.000164191
epoch 053 step 01750/4559 ( 38.4%) lr 0.000164136
epoch 053 step 01800/4559 ( 39.5%) lr 0.000164077
epoch 053 step 01850/4559 ( 40.6%) lr 0.000164022
epoch 053 step 01900/4559 ( 41.7%) lr 0.000163963
epoch 053 step 01950/4559 ( 42.8%) lr 0.000163908
epoch 053 step 02000/4559 ( 43.9%) lr 0.000163849
epoch 053 step 02050/4559 ( 45.0%) lr 0.000163794
epoch 053 step 02100/4559 ( 46.1%) lr 0.000163735
epoch 053 step 02150/4559 ( 47.2%) lr 0.00016368
epoch 053 step 02200/4559 ( 48.3%) lr 0.000163621
epoch 053 step 02250/4559 ( 49.4%) lr 0.000163566
epoch 053 step 02300/4559 ( 50.4%) lr 0.000163507
epoch 053 step 02350/4559 ( 51.5%) lr 0.000163452
epoch 053 step 02400/4559 ( 52.6%) lr 0.000163393
epoch 053 step 02450/4559 ( 53.7%) lr 0.000163338
epoch 053 step 02500/4559 ( 54.8%) lr 0.000163279
epoch 053 step 02550/4559 ( 55.9%) lr 0.000163224
epoch 053 step 02600/4559 ( 57.0%) lr 0.000163165
epoch 053 step 02650/4559 ( 58.1%) lr 0.00016311
epoch 053 step 02700/4559 ( 59.2%) lr 0.000163051
epoch 053 step 02750/4559 ( 60.3%) lr 0.000162996
epoch 053 step 02800/4559 ( 61.4%) lr 0.000162937
epoch 053 step 02850/4559 ( 62.5%) lr 0.000162882
epoch 053 step 02900/4559 ( 63.6%) lr 0.000162823
epoch 053 step 02950/4559 ( 64.7%) lr 0.000162768
epoch 053 step 03000/4559 ( 65.8%) lr 0.000162709
epoch 053 step 03050/4559 ( 66.9%) lr 0.000162654
epoch 053 step 03100/4559 ( 68.0%) lr 0.000162595
epoch 053 step 03150/4559 ( 69.1%) lr 0.00016254
epoch 053 step 03200/4559 ( 70.2%) lr 0.000162481
epoch 053 step 03250/4559 ( 71.3%) lr 0.000162426
epoch 053 step 03300/4559 ( 72.4%) lr 0.000162367
epoch 053 step 03350/4559 ( 73.5%) lr 0.000162312
epoch 053 step 03400/4559 ( 74.6%) lr 0.000162252
epoch 053 step 03450/4559 ( 75.7%) lr 0.000162198
epoch 053 step 03500/4559 ( 76.8%) lr 0.000162138
epoch 053 step 03550/4559 ( 77.9%) lr 0.000162084
